ID,Year_Birth,Education,Age,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,totalAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,campaignAccept,discretizatingAge,discretizatingIncome
5885,1973,Master,50,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,211,7,4,1,4,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
4050,1966,Master,57,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,127,1,2,1,4,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
3830,1953,Master,70,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,459,1,4,4,7,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
7987,1969,Graduation,54,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,460,4,8,1,6,6,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
7798,1972,Master,51,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,429,4,7,1,5,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
92,1988,Graduation,35,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,89,4,3,0,4,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
7055,1952,PhD,71,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,1021,2,8,5,11,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
10240,1949,Graduation,74,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1381,1,10,4,6,4,0,1,1,0,0,0,1,Accepted once or more,Older Adults,> $67793.5
3025,1958,Graduation,65,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,306,3,6,1,5,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
9283,1978,Graduation,45,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,18,1,0,0,3,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
9970,1977,Graduation,46,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,162,1,1,1,6,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2730,1955,Graduation,68,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1231,1,3,4,10,1,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
2795,1958,Master,65,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,13,1,1,0,2,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
9260,1945,PhD,78,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,1706,2,10,6,9,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
8182,1984,Graduation,39,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,121,4,3,0,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10095,1975,PhD,48,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1293,1,5,4,10,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
8475,1973,PhD,50,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,1608,15,0,22,0,0,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
4370,1966,Graduation,57,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,88,3,2,0,4,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10573,1953,Graduation,70,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,421,1,6,7,4,3,1,0,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
3712,1959,Graduation,64,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,259,1,3,2,6,4,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
6637,1988,Graduation,35,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1117,1,3,4,7,1,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
3152,1957,Graduation,66,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,89,3,2,1,3,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
5610,1965,Graduation,58,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,36,2,1,0,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
6460,1982,Graduation,41,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,57,2,2,0,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
1349,1970,Graduation,53,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,148,1,3,1,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
1880,1959,PhD,64,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,93,2,2,1,3,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
641,1967,Graduation,56,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,119,1,2,2,2,4,1,0,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
8717,1975,PhD,48,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1835,1,11,8,8,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
10314,1948,PhD,75,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1318,1,9,10,5,4,0,1,0,1,0,0,1,Accepted once or more,Older Adults,> $67793.5
10854,1970,PhD,53,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,45,2,2,0,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10492,1959,Graduation,64,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,10,1,0,0,3,2,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
6935,1951,Master,72,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,978,1,5,7,12,2,0,0,0,1,0,0,0,Accepted once or more,Older Adults,> $67793.5
7698,1976,PhD,47,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,191,1,4,1,4,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
3559,1988,Master,35,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,57,3,2,1,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10562,1946,Master,77,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1033,1,6,4,13,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
10796,1984,Master,39,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,66,1,1,1,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
2563,1961,Basic,62,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,43,1,2,0,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
3518,1983,Graduation,40,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,50,1,1,1,2,9,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
5823,1970,PhD,53,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,39,2,1,0,4,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
3934,1966,Graduation,57,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,608,2,7,1,8,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
6982,1976,Graduation,47,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1581,1,4,10,9,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
6431,1964,PhD,59,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,68,2,2,0,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
9733,1978,Basic,45,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,80,1,1,1,2,6,1,0,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$0 - $34948.5
5602,1989,PhD,34,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1282,1,8,7,12,3,0,0,0,0,0,0,0,Never Accepted,Among young,$34948.5 - $67793.5
7829,1900,Master,123,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,65,1,2,1,2,5,0,0,0,0,0,1,0,Never Accepted,Older Adults,$34948.5 - $67793.5
1324,1988,Graduation,35,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,91,2,3,0,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
326,1973,Graduation,50,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,315,4,5,1,6,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
7224,1977,Graduation,46,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,31,2,1,1,2,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
6999,1980,Master,43,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,834,1,7,3,12,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
9938,1954,Graduation,69,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1600,1,4,6,6,2,0,0,1,0,0,0,0,Accepted once or more,Older Adults,> $67793.5
6422,1954,Graduation,69,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1270,1,5,6,5,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
3182,1973,PhD,50,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,263,6,5,1,3,8,1,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
7300,1952,Graduation,71,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,535,3,8,1,7,5,0,1,0,0,0,0,0,Accepted once or more,Older Adults,> $67793.5
10424,1968,Graduation,55,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1295,1,4,4,9,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
8727,1978,Graduation,45,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,1150,3,11,6,9,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2798,1977,PhD,46,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,1240,0,7,9,10,4,0,1,1,1,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
1030,1965,PhD,58,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,38,2,1,0,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
624,1984,Master,39,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,35,1,0,1,2,6,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
5176,1988,Graduation,35,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,53,1,1,0,3,9,1,0,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$0 - $34948.5
5552,1963,Master,60,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,293,6,4,2,5,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
868,1966,Graduation,57,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,65,1,2,0,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
380,1954,Graduation,69,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,1804,5,11,4,9,8,1,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
2677,1956,Graduation,67,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,241,5,3,1,6,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
6521,1954,Graduation,69,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1101,1,4,6,9,1,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
6927,1968,PhD,55,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,264,8,5,1,5,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
2877,1974,Master,49,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,541,10,7,1,8,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
8778,1985,Graduation,38,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1198,1,3,4,9,1,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
1584,1977,Graduation,46,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,482,6,8,1,5,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
7264,1978,Master,45,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,17,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
6274,1948,Master,75,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1615,1,8,10,6,3,0,1,1,0,0,0,0,Accepted once or more,Older Adults,> $67793.5
1377,1954,Master,69,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,285,2,4,1,5,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
454,1980,Graduation,43,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,1135,2,11,4,11,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
1755,1988,Master,35,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,114,1,1,1,4,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2075,1969,Graduation,54,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1047,1,3,5,7,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
4785,1970,PhD,53,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,714,2,6,3,11,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
9076,1980,PhD,43,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,185,4,4,1,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
7079,1962,Graduation,61,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,1245,5,9,6,12,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
4653,1978,Graduation,45,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,189,4,3,1,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
7375,1976,Graduation,47,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,576,2,8,2,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
709,1952,Graduation,71,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,1103,3,2,2,11,8,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
460,1972,PhD,51,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1753,1,3,5,8,2,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
3726,1986,PhD,37,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,17,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
6798,1966,Graduation,57,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,433,9,5,1,8,7,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
5341,1962,Master,61,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1588,1,6,3,4,7,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
1606,1971,Graduation,52,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,22,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
9617,1951,Graduation,72,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,19,1,1,0,3,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
3233,1965,PhD,58,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,1117,3,7,8,11,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
89,1975,Master,48,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,69,2,2,0,4,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
2936,1982,Master,41,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,23,1,1,0,3,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
9449,1958,PhD,65,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,605,1,5,2,11,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
7297,1973,Graduation,50,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,57,4,3,1,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
11004,1893,Master,130,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,22,1,1,0,2,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
313,1968,Graduation,55,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,2088,1,6,5,10,3,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
9940,1958,Graduation,65,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,1009,2,6,4,4,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
10735,1971,Graduation,52,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,26,1,2,0,2,9,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
9529,1990,Graduation,33,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1627,1,3,9,9,2,0,0,0,1,0,0,1,Accepted once or more,Among young,> $67793.5
6439,1958,Graduation,65,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,1102,7,11,5,8,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
7411,1964,PhD,59,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,17,2,1,0,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
2176,1972,Graduation,51,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,1690,2,5,3,6,6,0,1,1,1,0,0,1,Accepted once or more,Late middle-aged adults,> $67793.5
9265,1953,Graduation,70,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,1390,2,9,4,6,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
8867,1988,PhD,35,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,2126,1,4,10,5,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
8932,1969,Master,54,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,1531,4,9,6,6,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10236,1975,Master,48,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,64,2,2,0,3,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
6340,1985,Graduation,38,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,26,2,1,0,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10089,1974,Graduation,49,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1112,1,6,9,13,2,0,1,1,1,1,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
2227,1958,Master,65,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,210,2,3,1,5,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
10992,1967,Graduation,56,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,1148,5,4,6,11,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
5304,1974,PhD,49,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,33,2,1,0,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
309,1961,PhD,62,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,1101,3,8,3,5,6,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
3406,1964,Graduation,59,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,322,4,3,2,7,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
2661,1964,Graduation,59,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,44,4,2,0,4,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
3153,1957,PhD,66,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,17,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
10264,1979,Graduation,44,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,31,2,1,1,2,7,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
1184,1968,PhD,55,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,845,3,10,2,10,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
4200,1970,Master,53,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,275,4,4,1,6,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
9396,1978,PhD,45,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,25,1,1,0,2,9,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2387,1952,Master,71,Together,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,275,6,5,2,4,8,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
6690,1966,Master,57,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,90,4,3,1,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
1225,1963,Graduation,60,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1495,1,3,7,8,1,1,0,0,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
9703,1970,PhD,53,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,184,4,3,2,2,7,1,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
291,1970,Graduation,53,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,981,1,3,3,6,1,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
4557,1970,Graduation,53,Together,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,67,2,2,2,2,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
2379,1953,Graduation,70,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,1635,2,3,4,5,7,0,0,0,0,0,0,1,Accepted once or more,Older Adults,> $67793.5
5726,1983,Master,40,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,60,3,3,0,4,5,0,0,0,0,0,1,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
3066,1975,PhD,48,Together,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,231,2,4,2,4,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
6336,1960,Graduation,63,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,48,4,2,0,4,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
10967,1963,Graduation,60,Divorced,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,99,3,2,0,4,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
2304,1963,PhD,60,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,770,2,6,3,12,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
3445,1956,Graduation,67,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,957,2,7,4,10,5,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
7828,1981,Master,42,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,818,1,3,3,5,1,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
3762,1986,PhD,37,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,925,1,3,5,8,1,0,0,0,1,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
4391,1968,Master,55,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,908,1,9,3,9,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
4669,1981,Basic,42,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,102,3,3,0,4,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10144,1976,Graduation,47,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,576,2,8,2,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
8652,1946,Graduation,77,Together,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,317,2,4,1,6,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
1672,1974,PhD,49,Together,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,461,1,5,1,8,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
8962,1975,Master,48,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,37,2,2,0,3,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
9974,1974,Graduation,49,Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,70,1,3,1,2,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10983,1952,Graduation,71,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,930,1,6,3,13,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
